"codigo_municipal", "municipio", "codigo_departamental", "departamento", "ejercicio", "funcion", "asignado", "modificado", "vigente", "devengado", "pagado"
"108","MIXCO","1","GUATEMALA","2017","Reducción de la Contaminación","0","30000","30000","0","0"
"108","MIXCO","1","GUATEMALA","2017","Urbanización","0","26000","26000","26000","26000"
"108","MIXCO","1","GUATEMALA","2017","Familia e Hijos","87300","0","87300","75546","75546"
"108","MIXCO","1","GUATEMALA","2018","Gestión para la Reducción de Riesgos a Desastres","0","326610","326610","0","0"
"108","MIXCO","1","GUATEMALA","2018","Protección de la Diversidad Biológica y del Paisaje","0","153285","153285","60175","60175"
"108","MIXCO","1","GUATEMALA","2018","Protección Ambiental n.c.d","180600","0","180600","119000","119000"
"108","MIXCO","1","GUATEMALA","2018","Urbanización y Servicios Comunitarios n.c.d","0","265000","265000","0","0"
"108","MIXCO","1","GUATEMALA","2018","Investigación y Desarrollo Relacionados con la Protección Social","3000","0","3000","0","0"
"108","MIXCO","1","GUATEMALA","2019","Asuntos económicos n.c.d","36000","0","36000","33000","33000"
"108","MIXCO","1","GUATEMALA","2019","Investigación y Desarrollo Relacionados con Urbanización y Servicios Comunitarios","0","265000","265000","0","0"
"108","MIXCO","1","GUATEMALA","2019","Investigación y Desarrollo Relacionados con el  Esparcimiento,  Cultura y Religión","785000","-271872","513128","407860","407860"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","302000","-33498","268502","268500","268500"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","2500","3250","5750","5724","5724"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Ordenación de Desechos","0","90000","90000","0","0"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Ordenación de Aguas Residuales","0","40000","40000","16320","16320"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Reducción de la Contaminación","0","12390","12390","9000","9000"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Protección Ambiental n.c.d","400000","0","400000","0","0"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Urbanización","0","66375","66375","0","0"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Abastecimiento de Agua","0","12000","12000","9500","9500"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Alumbrado Público","60000","-5000","55000","43450","43450"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Servicios de Salud Pública","0","658","658","0","0"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Salud n.c.d","283000","0","283000","275711","275711"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Servicios Deportivos y de Recreación","0","90000","90000","83040","83040"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Educación Preprimaria y Primaria","0","1389009","1389009","0","0"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2016","Educación Media","0","5180","5180","5180","5180"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2017","Servicios de Policía y Seguridad Ciudadana","0","3000","3000","0","0"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2017","Productos, Útiles y Equipos Médicos","0","20560","20560","20214","20214"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2017","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","0","226675","226675","0","0"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2017","Amortizaciones de la Deuda Pública","200003","0","200003","0","0"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2019","NA","0","0","0","0","0"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2019","Administración de Justicia","60000","8646","68646","67937","67937"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2019","Desarrollo Comunitario","0","410","410","410","410"
"109","SAN PEDRO SACATEPÉQUEZ","1","GUATEMALA","2019","Urbanización y Servicios Comunitarios n.c.d","50000","0","50000","16420","16420"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","810000","200000","1010000","1009955","1009955"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","143415","35000","178415","178104","178104"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Servicios Generales","76902","35000","111902","101988","101988"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Servicios Públicos Generales n.c.d","107515","0","107515","106715","106715"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Servicios de Policía y Seguridad Ciudadana","53610","33178","86788","80957","80957"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Servicios de Prevención y Control de Incendios, y Servicios de Rescate y Auxilio","322000","0","322000","276000","276000"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Asuntos Económicos, Comerciales y Laborales en General","47410","-40000","7410","7391","7391"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Agricultura, Producción Pecuaria, Silvicultura, Caza y Pesca","10000","0","10000","0","0"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Transporte","350000","81400","431400","0","0"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Ordenación de Aguas Residuales","600000","0","600000","559285","559285"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Reducción de la Contaminación","0","94058","94058","94058","94058"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Urbanización","0","0","0","0","0"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Desarrollo Comunitario","1200000","-127000","1073000","873000","873000"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Abastecimiento de Agua","1300000","-1300000","0","0","0"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Servicios Hospitalarios","0","38174","38174","38173","38173"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Servicios de Salud Pública","1800000","0","1800000","0","0"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Salud n.c.d","6020","0","6020","638","638"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","31650","25000","56650","56436","56436"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Educación Preprimaria y Primaria","0","847052","847052","847051","847051"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Educación Media","0","900000","900000","516262","516262"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2016","Educación n.c.d","160000","0","160000","154000","154000"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2017","Ordenación de Desechos","0","1000000","1000000","0","0"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2017","Servicios Culturales","2400000","0","2400000","0","0"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2018","Investigación y Desarrollo Relacionados con los  Servicios Públicos Generales","4745","0","4745","0","0"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2018","Orden Público y Seguridad Ciudadana  n.c.d","450000","-450000","0","0","0"
"110","SAN JUAN SACATEPÉQUEZ","1","GUATEMALA","2018","Servicios Deportivos y de Recreación","0","41320","41320","41319","41319"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","429640","548878","978518","961450","961450"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Servicios Generales","223245","1271","224516","201075","201075"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Servicios Públicos Generales n.c.d","0","12500","12500","12500","12500"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Servicios de Policía y Seguridad Ciudadana","143664","0","143664","123291","123291"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Administración de Justicia","124031","0","124031","86215","86215"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Transporte","10000","-10000","0","0","0"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Ordenación de Desechos","800","0","800","0","0"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Ordenación de Aguas Residuales","0","1840","1840","0","0"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Reducción de la Contaminación","13494","76451","89945","0","0"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Abastecimiento de Agua","2015201","1442117","3457318","2237830","2237830"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Alumbrado Público","200000","140000","340000","308025","308025"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Servicios para Pacientes Externos","230000","116292","346292","345000","345000"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Servicios Deportivos y de Recreación","0","94281","94281","94280","94280"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Servicios Culturales","0","50000","50000","25000","25000"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Educación Preprimaria y Primaria","1600","0","1600","0","0"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Educación Media","417950","148588","566538","566538","566538"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Protección Social n.c.d","21718","2825","24543","22028","22028"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Intereses y Comisiones de la Deuda Pública","836318","216555","1052873","1050309","1050309"
"111","SAN RAYMUNDO","1","GUATEMALA","2016","Amortizaciones de la Deuda Pública","797000","-797000","0","0","0"
"111","SAN RAYMUNDO","1","GUATEMALA","2017","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","0","20000","20000","20000","20000"
"111","SAN RAYMUNDO","1","GUATEMALA","2017","Educación Postmedia Básica y Diversificado no Universitaria o Superior","80000","18000","98000","94000","94000"
"111","SAN RAYMUNDO","1","GUATEMALA","2017","Educación Universitaria o Superior","200000","0","200000","112000","112000"
"111","SAN RAYMUNDO","1","GUATEMALA","2018","Servicios de Salud Pública","0","600000","600000","314250","314250"
"112","CHUARRANCHO","1","GUATEMALA","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","246790","20700","267490","221399","221399"
"112","CHUARRANCHO","1","GUATEMALA","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","100000","120000","220000","219979","219979"
"112","CHUARRANCHO","1","GUATEMALA","2016","Servicios Generales","150000","45000","195000","194924","194924"
"112","CHUARRANCHO","1","GUATEMALA","2016","Servicios Públicos Generales n.c.d","250000","-20000","230000","182918","182918"
"112","CHUARRANCHO","1","GUATEMALA","2016","Asuntos Económicos, Comerciales y Laborales en General","85000","-39000","46000","45413","45413"
"112","CHUARRANCHO","1","GUATEMALA","2016","Transporte","0","31244","31244","31237","31237"
"112","CHUARRANCHO","1","GUATEMALA","2016","Ordenación de Desechos","0","0","0","0","0"
"112","CHUARRANCHO","1","GUATEMALA","2016","Ordenación de Aguas Residuales","0","140000","140000","139396","139396"
"112","CHUARRANCHO","1","GUATEMALA","2016","Protección de la Diversidad Biológica y del Paisaje","0","90000","90000","89250","89250"
"112","CHUARRANCHO","1","GUATEMALA","2016","Urbanización","0","199","199","198","198"
"112","CHUARRANCHO","1","GUATEMALA","2016","Abastecimiento de Agua","0","56000","56000","32982","32982"
"112","CHUARRANCHO","1","GUATEMALA","2016","Alumbrado Público","0","84000","84000","84000","84000"
"112","CHUARRANCHO","1","GUATEMALA","2016","Urbanización y Servicios Comunitarios n.c.d","0","13654","13654","13568","13568"
"112","CHUARRANCHO","1","GUATEMALA","2016","Servicios de Salud Pública","0","2000","2000","0","0"
"112","CHUARRANCHO","1","GUATEMALA","2016","Servicios Deportivos y de Recreación","0","89964","89964","85964","85964"
"112","CHUARRANCHO","1","GUATEMALA","2016","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","0","88500","88500","88500","88500"
"112","CHUARRANCHO","1","GUATEMALA","2016","Educación Preprimaria y Primaria","0","160000","160000","158459","158459"
"112","CHUARRANCHO","1","GUATEMALA","2016","Educación n.c.d","0","41000","41000","41000","41000"
"112","CHUARRANCHO","1","GUATEMALA","2016","Vivienda","2250000","-2250000","0","0","0"
"112","CHUARRANCHO","1","GUATEMALA","2016","Protección Social n.c.d","1000","0","1000","0","0"
"112","CHUARRANCHO","1","GUATEMALA","2016","Amortizaciones de la Deuda Pública","0","38797","38797","38796","38796"
"112","CHUARRANCHO","1","GUATEMALA","2017","Orden Público y Seguridad Ciudadana  n.c.d","0","25000","25000","24570","24570"
"112","CHUARRANCHO","1","GUATEMALA","2017","Desarrollo Comunitario","0","25000","25000","24850","24850"
"112","CHUARRANCHO","1","GUATEMALA","2017","Servicios Culturales","20000","-16700","3300","3260","3260"
"112","CHUARRANCHO","1","GUATEMALA","2017","Investigación y Desarrollo Relacionados con el  Esparcimiento,  Cultura y Religión","100000","-75000","25000","23800","23800"
"112","CHUARRANCHO","1","GUATEMALA","2017","Servicios Auxiliares de la Educación","600000","-140000","460000","426337","426337"
"112","CHUARRANCHO","1","GUATEMALA","2017","Edad  Avanzada","35000","-30000","5000","2100","2100"
"112","CHUARRANCHO","1","GUATEMALA","2019","Educación Postmedia Básica y Diversificado no Universitaria o Superior","200000","35000","235000","234353","234353"
"112","CHUARRANCHO","1","GUATEMALA","2019","Investigación y Desarrollo Relacionados con la Protección Social","3000","0","3000","0","0"
"113","FRAIJANES","1","GUATEMALA","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","100000","15000","115000","115000","115000"
"113","FRAIJANES","1","GUATEMALA","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","0","89183","89183","88837","88837"
"113","FRAIJANES","1","GUATEMALA","2016","Servicios Generales","0","0","0","0","0"
"113","FRAIJANES","1","GUATEMALA","2016","Investigación y Desarrollo Relacionados con los  Servicios Públicos Generales","0","0","0","0","0"
"113","FRAIJANES","1","GUATEMALA","2016","Servicios Públicos Generales n.c.d","0","0","0","0","0"
"113","FRAIJANES","1","GUATEMALA","2016","Servicios de Policía y Seguridad Ciudadana","0","30301","30301","30301","30301"
"113","FRAIJANES","1","GUATEMALA","2016","Ordenación de Desechos","0","148125","148125","148125","148125"
"113","FRAIJANES","1","GUATEMALA","2016","Ordenación de Aguas Residuales","400000","0","400000","0","0"
"113","FRAIJANES","1","GUATEMALA","2016","Protección Ambiental n.c.d","0","74900","74900","74900","74900"
"113","FRAIJANES","1","GUATEMALA","2016","Urbanización","75000","0","75000","0","0"
"113","FRAIJANES","1","GUATEMALA","2016","Urbanización y Servicios Comunitarios n.c.d","0","16850","16850","16850","16850"
"113","FRAIJANES","1","GUATEMALA","2016","Servicios de Salud Pública","51000","21698","72698","72697","72697"
"113","FRAIJANES","1","GUATEMALA","2016","Servicios Deportivos y de Recreación","0","43287","43287","43287","43287"
"113","FRAIJANES","1","GUATEMALA","2016","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","0","805875","805875","0","0"
"113","FRAIJANES","1","GUATEMALA","2016","Educación Preprimaria y Primaria","0","7900","7900","7500","7500"
"113","FRAIJANES","1","GUATEMALA","2016","Educación Media","478200","-1200","477000","477000","477000"
"113","FRAIJANES","1","GUATEMALA","2016","Investigación y Desarrollo Relacionados con la Protección Social","0","5308","5308","5307","5307"
"113","FRAIJANES","1","GUATEMALA","2017","Servicios de Prevención y Control de Incendios, y Servicios de Rescate y Auxilio","100000","0","100000","0","0"
"113","FRAIJANES","1","GUATEMALA","2017","Desarrollo Comunitario","13333","0","13333","0","0"
"113","FRAIJANES","1","GUATEMALA","2017","Abastecimiento de Agua","234670","0","234670","0","0"
"113","FRAIJANES","1","GUATEMALA","2017","Alumbrado Público","80000","0","80000","0","0"
"113","FRAIJANES","1","GUATEMALA","2017","Investigación y Desarrollo Relacionados con el  Esparcimiento,  Cultura y Religión","0","145057","145057","0","0"
"113","FRAIJANES","1","GUATEMALA","2017","Familia e Hijos","9000","0","9000","8983","8983"
"113","FRAIJANES","1","GUATEMALA","2017","Protección Social n.c.d","73778","51279","125057","125056","125056"
"113","FRAIJANES","1","GUATEMALA","2018","Servicios Hospitalarios","0","2322019","2322019","0","0"
"113","FRAIJANES","1","GUATEMALA","2018","Educación Postmedia Básica y Diversificado no Universitaria o Superior","0","50000","50000","49800","49800"
"113","FRAIJANES","1","GUATEMALA","2019","Salud n.c.d","0","1090641","1090641","1015992","1015992"
"113","FRAIJANES","1","GUATEMALA","2019","Educación n.c.d","0","1416400","1416400","1052221","1052221"
"114","AMATITLÁN","1","GUATEMALA","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","0","398000","398000","345000","345000"
